seconds,positive,negative,anger,happy,fear,sad,excited,closeup,body,faces,num_chars,spoken_words,written_words,has_letters,brightness,saliency,sharpness,vibrance,loudness,tempo,motion
100.4,0,0.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.515467787,0.163786892,0.931372549,325.2481926,0.013738372,103.359375,559045.485
100.5,0,0.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.515389473,0.162790156,0.858823529,324.4668208,0.033570907,103.359375,1011622.78
100.6,0,0.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.514605172,0.168993538,0.833333333,325.4320685,0.028518476,103.359375,1659994.55
100.7,0,0.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.513471289,0.165703768,0.82875817,324.6036571,0.009336131,103.359375,1238040.08
100.8,0,0.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.515683649,0.166936005,0.845098039,324.3240551,0.016913932,103.359375,3693182.65
100.9,0,0.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.513639772,0.172514468,0.770588235,315.2050945,0.02418411,103.359375,2487185.5
101,0,0.5,1,0,0,0,0,1,1,1,1,0,0,0,0.511379807,0.170912423,0.802614379,308.8115076,0.038111422,103.359375,1676566.467
101.1,0,0.5,1,0,0,0,0,1,1,1,1,0,0,0,0.51078689,0.172036555,0.747058824,306.2016576,0.032973518,103.359375,1061578.98
101.2,0,0.5,1,0,0,0,0,1,1,1,1,0,0,0,0.510232578,0.165648309,0.816993464,304.9443818,0.01893431,103.359375,659678.3133
101.3,0,0.5,1,0,0,0,0,1,1,1,1,0,0,0,0.610617492,0.13805001,0.964705882,292.4492747,0.014263713,103.359375,9667486.85
101.4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.710983746,0.117066213,1,277.8969927,0.013171595,103.359375,2773905.2
101.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.710348831,0.118170975,1,259.4778275,0.012579354,103.359375,1670166.533
101.6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.709658778,0.122119502,1,242.9160665,0.028539044,103.359375,258680.83
101.7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.708094443,0.125663098,1,252.6940406,0.03295866,103.359375,267787.38
101.8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.707345272,0.124612751,1,259.4340444,0.030556824,103.359375,111946.785
101.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.707195138,0.1233818,1,261.8311191,0.026057508,103.359375,75643.02
102,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.70715781,0.124154289,1,263.6936964,0.023421323,103.359375,81237.336
102.1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.707093725,0.126533083,1,264.8022068,0.021077133,103.359375,33354.241
102.2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.706972818,0.126618602,1,265.2660733,0.028140637,103.359375,21689.90033
102.3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.706863667,0.127272377,1,265.3428295,0.026686489,103.359375,17209.8815
102.4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.706996639,0.126984471,1,265.7979429,0.017041918,103.359375,22866.959
102.5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.706235805,0.12665461,1,273.0846506,0.016101089,103.359375,261962.157
102.6,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.701911024,0.131611931,1,303.9132821,0.015579749,103.359375,972561.43
102.7,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.695081916,0.126983668,1,329.3436226,0.01645027,103.359375,2610699.733
102.8,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.675941661,0.132116368,1,361.0277227,0.01502012,109.2041016,1976349.9
102.9,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.671248053,0.131341869,1,368.4699116,0.014381024,123.046875,5237676
103,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.669787048,0.134529803,1,362.5336361,0.012536704,123.046875,3234351.733
103.1,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.667965247,0.131190924,1,358.4274771,0.012140815,123.046875,1800440.4
103.2,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.666321352,0.132338284,1,359.9453815,0.01006285,123.046875,2387099.267
103.3,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.664835211,0.132467207,1,361.5486032,0.013154876,123.046875,1829413.4
103.4,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.663073358,0.133206501,1,360.1191097,0.010599389,123.046875,3708997.5
103.5,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.665294286,0.129688143,1,353.0368611,0.011423633,123.046875,3592046.467
103.6,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.669426221,0.124824942,1,335.3988007,0.01822366,123.046875,2796283
103.7,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.664887631,0.129001736,1,336.8581921,0.010385696,123.046875,2836629.1
103.8,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.66155971,0.132425733,1,344.6686795,0.011128448,123.046875,2205224.35
103.9,0.5,0,0,1,0,0,0,1,1,1,2,0,0,0,0.662328984,0.13307798,1,346.8713664,0.008651786,123.046875,1149569.2
104,0.5,0,0,2,0,0,0,1,1,1,2,0,0,0,0.663990576,0.130499453,1,343.4742162,0.0077472,123.046875,2369480.267
104.1,1.5,0,0,2.5,0,0,0,1,1,1,2,0,0,0,0.664057067,0.133364198,1,338.9527742,0.008094211,123.046875,673130.73
104.2,1.5,0,0,2.5,0,0,0,1,1,1,2,0,0,0,0.663553296,0.131921779,1,336.9407566,0.007228328,123.046875,241673.6833
104.3,1.5,0,0,2.5,0,0,0,1,1,1,2,0,0,0,0.663315001,0.13212336,1,336.499523,0.00782239,123.046875,192021.5
104.4,1.5,0,0,2.5,0,0,0,1,1,1,1,0,0,0,0.524987004,0.184305797,0.766666667,414.7058878,0.006733172,123.046875,11283821.1
104.5,0,2,2,2,0,0,0,1,1,1,1,0,0,0,0.525244957,0.184675604,0.71372549,415.5139755,0.00606161,123.046875,1203327.28
104.6,0,2,2,2,0,0,0,1,1,1,1,0,0,0,0.526525885,0.179291329,0.566666667,416.9586114,0.005663511,123.046875,4239046.5
104.7,0,2,2,1,0,0,0,1,1,1,1,0,0,0,0.518930719,0.177757362,0.590849673,399.4428636,0.005575132,123.046875,5600524
104.8,0,2,4,0,0,0,0,1,1,1,1,0,0,0,0.515540731,0.195223765,0.735294118,386.2781318,0.010734518,123.046875,6072328.5
104.9,0,2,4,0,0,0,0,1,1,1,1,0,0,0,0.524598045,0.214524257,0.905882353,438.1530235,0.022172884,123.046875,7919185.75
105,2,2,4,2,0,0,0,1,1,1,1,0,0,1,0.527637723,0.233355999,1,487.1751944,0.040397771,123.046875,2676848.9
105.1,2,2,4,2,0,0,0,1,1,1,1,0,0,1,0.52669117,0.237738474,1,484.0521107,0.039521734,123.046875,1092749.8
105.2,2,2,4,2,0,0,0,1,1,1,1,0,0,1,0.526744184,0.23991866,1,468.0582571,0.011652692,115.171875,2147054.133
105.3,2,2,4,2,0,0,0,1,1,1,1,0,0,1,0.525550934,0.252204138,1,428.8914178,0.061935251,103.359375,3549673.35
105.4,2,2,3,2,0,0,0,1,1,1,1,0,0,1,0.52972122,0.241180073,1,441.0438461,0.098778581,103.359375,2136681.9
105.5,2,1.5,2,2,0,0,0,1,1,1,1,0,0,1,0.523008034,0.247560282,1,420.8720559,0.015671158,103.359375,2024527.067
105.6,2,0.5,1.5,4,0,0,0,1,1,1,1,0,0,1,0.511852417,0.226766011,1,537.6155751,0.009628208,103.359375,11428195.5
105.7,2,0,1,2,0,0,0,1,1,1,1,0,0,0,0.503349427,0.190474859,0.875816993,738.6588244,0.017402813,103.359375,9691039.833
105.8,2,0,1,2,0,0,0,1,1,1,1,0,0,0,0.474363798,0.174654466,1,605.3948559,0.025002364,103.359375,5654370.9
105.9,2,0,1,2,0,0,0,1,1,1,1,0,0,0,0.492176398,0.147486738,0.819607843,600.0106307,0.022412518,103.359375,6248165.5
106,2,0,1,2,0,0,0,1,1,1,1,0,0,0,0.483709029,0.211785622,0.951633987,646.1326314,0.01468866,103.359375,9560415.667
106.1,2,0,0.5,3,0,0,0,1,1,1,1,0,0,0,0.486582218,0.218435571,0.905882353,677.9697943,0.010336076,103.359375,10177304.5
106.2,2,0,0.5,3,0,0,0,1,1,1,1,0,0,0,0.459704953,0.213355838,1,617.5434451,0.036088054,103.359375,18249488.67
106.3,2,0,0.5,3,0,0,0,1,1,1,1,0,0,0,0.458239008,0.21630787,1,610.7907718,0.026775082,103.359375,6362922.25
106.4,2,0,0.5,3,0,0,0,1,1,1,1,0,0,0,0.495438356,0.253177566,1,468.1211981,0.01965949,103.359375,11118702.4
106.5,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.530083297,0.281316069,1,316.7939291,0.015841223,103.359375,393048.24
106.6,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.530014709,0.281095679,1,313.639761,0.021237608,103.359375,212805.235
106.7,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.530044291,0.282559156,1,311.8431599,0.037921289,103.359375,270655.4667
106.8,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.530206017,0.279601418,1,311.6355456,0.042651446,103.359375,229834.9
106.9,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.530135753,0.277021364,1,311.9584456,0.023562256,103.359375,122565.925
107,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.530038394,0.282013567,1,312.3687889,0.064387775,103.359375,118561.2333
107.1,2,0,0.5,2,0,0,0,0,1,1,2,0,0,0,0.529929727,0.282776813,1,312.6695291,0.048768538,103.359375,48020.166
107.2,2,0,0,2,0,0,0,0,1,1,2,0,0,0,0.529921796,0.283141075,1,312.6616448,0.031818904,103.359375,28386.51367
107.3,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0.529919147,0.283451968,1,312.6134403,0.022056321,103.359375,20085.2965
107.4,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0.529862634,0.284245756,1,312.6447716,0.010725736,103.359375,15590.5475
107.5,2,0,0,1,0,0,0,0,1,1,2,0,0,0,0.529979077,0.28404546,1,312.7992744,0.01003068,103.359375,167903.5383
107.6,2,0,0,2,0,0,0,0,1,1,2,0,0,0,0.529925333,0.281643277,1,312.1214803,0.037469179,103.359375,891809.05
107.7,2,0,0,2,0,0,0,0,1,1,2,0,0,0,0.530091136,0.277086388,1,310.6660752,0.02489024,103.359375,373750.7667
107.8,2,0,0,2,0,0,0,0,1,1,2,0,0,0,0.530331865,0.275932436,1,310.7330414,0.011138248,103.359375,219626.885
107.9,2,0,0,2,0,0,0,0,1,1,2,0,0,0,0.543919037,0.256664738,1,404.619986,0.015009614,103.359375,10274144.11
108,2,0,0,2,0,0,0,1,1,1,2,0,0,1,0.559346693,0.244532054,1,500.6246662,0.006122606,103.359375,1839779.767
108.1,2,0,0,2,0,0,0,1,1,1,2,0,0,1,0.571707364,0.23114945,1,506.7906085,0.012937267,103.359375,2816959.35
108.2,2,0,0,3,0,0,0,1,1,1,2,0,0,1,0.603766656,0.228622042,1,543.8127861,0.037984171,103.359375,2799166.833
108.3,2,0,0,3,0,0,0,1,1,1,2,0,0,1,0.628363141,0.244069734,0.537254902,572.9317216,0.023869519,103.359375,2736345.9
108.4,2,0,0,3,0,0,0,1,1,1,2,0,0,1,0.641469535,0.227447434,0.7,640.2784837,0.018629533,103.359375,3591204.25
108.5,2,0,0,2,0,0,0,1,1,1,2,0,0,1,0.635164799,0.212768454,0.292810458,621.5695474,0.023319054,103.359375,2122173.067
108.6,2,0,0,3,0,0,0,1,1,1,2,0,1,1,0.60814335,0.211216483,0.654901961,472.5795188,0.017291005,103.359375,6744270.5
108.7,2,0,0,4,0,0,0,1,1,1,2,0,1,1,0.616309391,0.196897023,0.882352941,417.7557682,0.040084253,103.359375,7891496.833
108.8,2,0,0,4,0,0,0,1,1,1,2,0,1,1,0.556729335,0.181169223,0.709803922,350.1431029,0.026485014,103.359375,6975222.25
108.9,2,0,0,3,0,0,0,1,1,1,2,0,0,1,0.541129279,0.179091194,0.537254902,345.5127996,0.019093848,103.359375,7068528.75
109,2,0,0,3,0,0,0,1,1,1,2,0,0,1,0.557235448,0.216627122,0.496732026,379.3206827,0.010654538,103.359375,7292590
109.1,2,0,0,3,1,0,0,1,1,1,1,0,0,1,0.592833515,0.241188754,0.460784314,405.0681294,0.012410872,103.359375,7129407.25
109.2,2,0,0,3,1,0,0,1,1,1,1,0,0,1,0.62553514,0.200781572,0.494117647,414.4351635,0.01291407,103.359375,6700548.167
109.3,2,1,0,3,1,0,0,1,1,1,1,0,0,1,0.618017253,0.193224826,0.411764706,347.5809454,0.020525513,103.359375,6361011.25
109.4,2,1,0,2,1,0,0,1,1,1,1,0,0,0,0.60293809,0.208124277,0.496078431,356.4222191,0.044734142,103.359375,6784897.75
109.5,2,1,0,2,1,0,0,1,1,1,1,0,0,0,0.587604413,0.212442933,0.413071895,370.0014256,0.023739179,103.359375,6447036.667
109.6,1,1,0,2,1,0,0,1,1,1,1,0,0,0,0.595980222,0.230918933,0.325490196,336.8455572,0.033233473,103.359375,4435952
109.7,1,1,0,2,1,1,0,1,1,1,1,0,0,0,0.607327282,0.198634902,0.384313725,374.8978984,0.072241236,103.359375,4256230.233
109.8,1,1,0,2,0,2,0,1,1,1,1,0,0,0,0.599406334,0.213505015,0.380392157,368.5442932,0.052192013,103.359375,4445739.75
109.9,1,1,0,2,0,2,0,1,1,1,1,0,0,0,0.592597545,0.249027778,0.6,368.76249,0.063208513,103.359375,6761152.75
110,1,1,0,1,0,3,0,1,1,1,1,0,0,0,0.597334748,0.264300572,0.755555556,385.4367192,0.045373286,103.359375,7304683.667
110.1,1,1,0,1,0,3,0,1,1,1,1,0,0,0,0.595357075,0.269183063,0.741176471,380.5290617,0.019051535,103.359375,5050960.75
110.2,1,1,0,1,0,3,0,1,1,1,1,0,0,0,0.595059117,0.269531411,0.873202614,383.9826492,0.024368768,103.359375,3938988.933
110.3,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0.59458395,0.278522859,1,382.9023496,0.015518332,103.359375,2410482.1
110.4,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0.594391719,0.276958912,1,383.0187045,0.022675283,103.359375,1583074.25
110.5,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0.595195047,0.276334555,1,382.6958847,0.034458957,103.359375,866878.8133
110.6,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0.594420017,0.282384018,1,382.9977151,0.041101754,103.359375,367014.345
110.7,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0.594836739,0.279103009,1,383.0389883,0.016849642,103.359375,107490.2667
110.8,1,1,0,0,0,3,0,1,1,1,1,0,0,0,0.493912877,0.229398148,0.796078431,331.2934276,0.01275702,103.359375,10469878.35
110.9,0,1.5,1,0,0,0,0,1,1,1,1,0,0,0,0.493980439,0.235408468,0.780392157,330.8695202,0.00876659,103.359375,377050.435
111,0,1.5,1,0,0,0,0,1,1,1,1,0,0,0,0.494141172,0.22588622,0.737254902,330.0252026,0.029198949,103.359375,658400.2367
111.1,0,1.5,1,0,0,0,0,1,1,1,1,0,0,0,0.492987989,0.228072676,0.698039216,327.7375241,0.029975279,103.359375,1249997.25
111.2,0,1.5,1,0,0,0,0,1,1,1,1,0,0,0,0.490278853,0.232545493,0.726797386,317.4274326,0.018765194,103.359375,2388216.8
111.3,0,1.5,1,0,0,0,0,1,1,1,1,0,0,0,0.487906538,0.240999711,0.825490196,303.6647544,0.024024497,103.359375,1923850.05
111.4,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.488992685,0.245509983,0.745098039,304.060772,0.02962724,103.359375,1636166.9
111.5,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.489216325,0.245546232,0.887581699,307.2804157,0.013468799,103.359375,1683309.167
111.6,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.490553472,0.240535542,0.905882353,309.8724113,0.009704277,103.359375,1793206.4
111.7,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.492392181,0.226101466,0.614379085,312.1545399,0.027797968,103.359375,1963954.833
111.8,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.490031098,0.213475598,0.817647059,306.5289532,0.02731454,103.359375,2809256.9
111.9,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.48873444,0.205516011,0.737254902,304.0788916,0.016007256,103.359375,3055973.85
112,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.485588152,0.194329829,0.564705882,300.0218469,0.018005994,103.359375,4599443.333
112.1,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.486993711,0.184046586,0.582352941,304.0132656,0.009767312,103.359375,3708481.4
112.2,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.490416542,0.199724473,0.938562092,308.9967087,0.010861364,103.359375,1523627.933
112.3,0,1.5,2,0,0,0,0,1,1,1,1,0,0,0,0.492940722,0.194648679,0.901960784,314.2331999,0.032285215,103.359375,1220309.45
112.4,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.495377251,0.183540461,0.896078431,319.2822885,0.031486148,103.359375,1423722.35
112.5,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.497098156,0.182244406,0.926797386,324.4734099,0.016124384,103.359375,1093065.853
112.6,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.498130166,0.178896364,0.976470588,327.9554959,0.015658236,103.359375,714123.8
112.7,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.499247352,0.178533629,0.97124183,329.9532801,0.009021709,103.359375,605594.75
112.8,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.499565858,0.178492477,0.939215686,331.9129018,0.011055688,103.359375,548980.175
112.9,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.500144841,0.173980758,0.888235294,333.0324971,0.03048462,103.359375,487903.725
113,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.500418938,0.170403485,0.988235294,334.2550934,0.030941758,103.359375,449210.26
113.1,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.500764272,0.173136092,0.894117647,335.4425885,0.018568277,103.359375,406906.52
113.2,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.501498929,0.168631526,0.877124183,336.4967255,0.011639277,103.359375,309220.2833
113.3,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.501617411,0.172426939,0.901960784,337.0515682,0.00837737,103.359375,273732.75
113.4,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.502220702,0.172439959,0.81372549,337.4260344,0.017570077,103.359375,258874.995
113.5,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.502260147,0.17258986,0.908496732,337.8799029,0.054746125,103.359375,198462.7967
113.6,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.502268799,0.174706067,0.929411765,337.9950395,0.034538617,103.359375,195506.65
113.7,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.502443437,0.174746656,0.879738562,338.0287972,0.019442741,103.359375,143360.7033
113.8,0,1.5,1.5,0,0,0,0,1,1,1,1,0,0,0,0.615387722,0.161256269,1,387.5224031,0.013993167,103.359375,10872185.7
113.9,1.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0.616292017,0.137435619,1,383.0781344,0.008723434,103.359375,2493561.9
114,1.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.610031138,0.13287455,1,361.6376454,0.021303629,103.359375,3243974.867
114.1,1.5,0,0,0.5,0,0,0,1,1,1,1,0,0,0,0.608125757,0.145611979,1,357.8971228,0.038120593,103.359375,2324258.7
114.2,1.5,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.611626815,0.149157343,0.952941176,366.36699,0.024006583,103.359375,3295555.867
114.3,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.615141122,0.163660301,0.98627451,378.3975528,0.013519802,103.359375,4587480
114.4,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.613676672,0.177968509,0.768627451,375.6205468,0.011407717,103.359375,4976254
114.5,1.5,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.615694968,0.163549865,0.82875817,374.3001302,0.025221979,103.359375,7031608.333
114.6,1.5,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.619774894,0.157376061,0.815686275,371.8824223,0.039605844,103.359375,8505921.25
114.7,1.5,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.62639884,0.155109793,0.669281046,378.7763847,0.030257687,103.359375,7036212.333
114.8,1.5,0,0,1.5,0,0,0,1,1,1,1,0,0,0,0.650724333,0.124004871,1,397.9267562,0.021875105,103.359375,4930368
114.9,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.645820849,0.14427445,1,386.6792294,0.031473552,103.359375,8262257.5
115,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.638292237,0.195398823,0.805228758,345.2560516,0.024774955,103.359375,8100807.5
115.1,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.647198016,0.211780478,0.501960784,324.9827129,0.007736819,103.359375,5078383.25
115.2,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.640841937,0.188569477,0.71503268,271.5215651,0.035051736,103.359375,5664487.1
115.3,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.625327906,0.227189188,0.752941176,260.5496508,0.039840945,103.359375,4787438
115.4,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.60551489,0.218559751,0.621568627,277.1331658,0.030595486,103.359375,5816391.25
115.5,1.5,0,0,2.5,0,0.5,0,1,1,1,1,0,0,0,0.593708777,0.226200006,0.725490196,282.7163934,0.079798545,103.359375,7366702.5
115.6,1.5,0,0,2,0,0.5,0,1,1,1,1,0,0,0,0.58632953,0.244480613,0.611764706,284.2527008,0.030725073,103.359375,8530969.5
115.7,1.5,0,0,2,0,0.5,0,1,1,1,1,0,0,0,0.580613744,0.238031764,0.630065359,275.5099517,0.014773176,103.359375,7673930.833
115.8,1.5,0,0,2,0,0.5,0,1,1,1,1,0,0,0,0.584947068,0.232304688,0.596078431,275.5014098,0.036616307,103.359375,6600621.5
115.9,1.5,0,0,2,0,0.5,0,1,1,1,1,0,0,0,0.585576589,0.249131462,0.862745098,279.9312842,0.037215203,103.359375,5947160
116,1.5,0,0,2,0,0.5,0,1,1,1,1,0,0,0,0.583446005,0.258293467,0.920261438,277.0152884,0.015324195,103.359375,6138654.167
116.1,1.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0.520286801,0.151332465,0.849019608,338.4664105,0.013581748,103.359375,4370244.83
116.2,0,1,0.5,0,0,0,0,1,1,1,1,0,0,0,0.519815307,0.155664384,0.786928105,336.9264393,0.007950019,103.359375,262507.5633
116.3,0,1,0.5,0,0,0,0,1,1,1,1,0,0,0,0.518879403,0.157194975,0.970588235,333.2548171,0.004879766,103.359375,1281513.3
116.4,0,1,0.5,0,0,0,0,1,1,1,1,0,0,0,0.517417044,0.157987799,0.996078431,330.6184691,0.028025478,103.359375,1090912.7
116.5,0,1,0.5,0,0,0,0,1,1,1,1,0,0,0,0.516130819,0.160147891,0.779084967,328.0125143,0.027696333,103.359375,795039.6467
116.6,0,1,0.5,0,0,0,0,1,1,1,1,0,0,0,0.51576586,0.159819878,1,328.4910966,0.025839788,103.359375,1249877.65
116.7,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.516044363,0.163411137,0.980392157,330.2990365,0.013069014,103.359375,1118761.12
116.8,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.516356776,0.164630835,0.949019608,331.4825459,0.009976092,103.359375,824407.97
116.9,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.516399783,0.165396412,0.950980392,332.1734286,0.028587786,103.359375,628496.225
117,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.517163006,0.170972222,0.862745098,332.2545977,0.024539008,103.359375,479566.8833
117.1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0.574621157,0.242810812,0.733333333,366.5897372,0.019850271,103.359375,9284462.5
117.2,1.5,0,0,1,0,0,0,1,1,1,1,0,0,0,0.582567225,0.243519805,0.776470588,356.1072779,0.026780188,103.359375,8115552.833
117.3,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.595764942,0.20237365,0.647058824,356.5700038,0.007501069,103.359375,6525616.5
117.4,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.619630536,0.192503858,0.711764706,347.9527552,0.004546475,103.359375,4857183.9
117.5,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.638489178,0.185595422,0.613071895,359.5326074,0.00718876,103.359375,4137016.833
117.6,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.626298125,0.202646846,0.801960784,346.7121994,0.037204052,103.359375,6771611
117.7,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.614764414,0.21966178,0.756862745,349.1680851,0.01711507,103.359375,5157627.167
117.8,1.5,0,0,2,0,0,0,1,1,1,1,0,0,0,0.607964627,0.19356602,0.749019608,408.828697,0.013285045,103.359375,4064242.85
117.9,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.586008127,0.204949363,0.594117647,405.0852378,0.037427923,103.359375,3504890.6
118,1.5,0,0,3,0,0,0,1,1,1,1,0,0,0,0.593319655,0.218624453,0.588235294,424.171038,0.025029861,103.359375,6077913
118.1,1.5,0,0,4.5,0,0,0,1,1,1,1,0,0,0,0.599863908,0.27219811,0.631372549,453.917603,0.03133152,103.359375,4937045.75
118.2,1.5,0,0,4,0,0,0,1,1,1,1,0,0,0,0.605027803,0.261374743,0.301960784,453.4388676,0.278344176,103.359375,3992127.233
118.3,1.5,0,0,3.5,0,0,0,1,0,0,1,0,0,0,0.600760945,0.212393422,0.209803922,471.3504027,0.060104999,103.359375,4063180.65
118.4,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0.601347559,0.178445457,0.211764706,448.6019307,0.048887809,103.359375,3785775.65
118.5,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.584291224,0.188365644,0.31372549,402.6489549,0.124959409,103.359375,5282190.667
118.6,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.572703723,0.174020303,0.337254902,333.7967576,0.210901665,103.359375,6564398.25
118.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.578777791,0.168816712,0.394771242,366.4325939,0.12426787,103.359375,6890807
118.8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.575511357,0.158455826,0.41372549,361.6164743,0.072064823,103.359375,5756571.25
118.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.576723747,0.158130064,0.454901961,365.6962731,0.034174958,103.359375,4306772
119,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.577703356,0.15732028,0.499346405,369.4687641,0.013586953,103.359375,2829337
119.1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.57764922,0.164359568,0.660784314,371.1578648,0.00664233,103.359375,1570557.15
119.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.577831115,0.167163387,0.661437908,371.3368405,0.02624944,103.359375,565995.0533
119.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.522182795,0.1627568,0.723529412,357.8609471,0.038731293,103.359375,16092021.92
119.4,0,0,0.5,0,0,0,0,1,1,1,1,0,0,0,0.46615742,0.157954282,0.782352941,342.4387684,0.023976279,103.359375,2834966.15
