seconds,positive,negative,anger,happy,fear,sad,excited,closeup,body,faces,num_characters,spoken_words,written_words,letters,brightness,saliency,sharpness,vibrance,loudness,tempo,motion
245.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.531728516,0.250500593,0.810457516,663.0942149,0.004458604,103.359375,16096.0025
246,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.531075212,0.244959861,0.769934641,662.4844518,0.004332975,103.359375,79738.6318
246.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.52895174,0.244708995,0.77254902,658.4013917,0.0048871,103.359375,91113.81867
246.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.527790142,0.249151615,0.77254902,655.6569186,0.006612826,103.359375,40196.69083
246.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.527553102,0.252789181,0.77254902,655.4813082,0.008949937,103.359375,50832.26533
246.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.528011325,0.251604406,0.758169935,656.5308242,0.069331431,103.359375,28426.694
246.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.526626269,0.255093733,0.741176471,653.8327313,0.067260544,103.359375,14947.96467
246.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.52845209,0.255048121,0.747712418,656.4897654,0.07221125,103.359375,43985.31133
246.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.528432298,0.25093961,0.741176471,656.2021349,0.078619183,103.359375,32408.66483
246.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.530981926,0.256971812,0.784313725,666.9258613,0.083195502,103.359375,233778.2747
246.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.539752465,0.260060892,0.779084967,689.5580688,0.050975226,103.359375,316497.1943
247,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.546672865,0.250946451,0.768627451,707.2800629,0.036967721,103.359375,388486.9737
247.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.547409487,0.265922049,0.767320261,729.5702766,0.063302103,103.359375,708703.8533
247.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.545900325,0.284364167,0.835294118,719.3739836,0.0325124,103.359375,236844.9873
247.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.541783393,0.27940613,0.766013072,705.3486767,0.141713808,103.359375,369920.01
247.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.538469172,0.278636426,0.746405229,701.5844382,0.065840437,103.359375,213397.5377
247.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.533329836,0.277605592,0.729411765,691.9338437,0.023931762,103.359375,186421.293
247.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.52761666,0.267645047,0.756862745,666.6607439,0.045371395,103.359375,408155.3767
247.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.514382882,0.269788816,0.735947712,621.1401977,0.070848261,132.5431985,440696.5933
247.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.521066961,0.262571839,0.728104575,661.4734707,0.059871833,151.9990809,911957.2
247.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.538421499,0.252591908,0.741176471,715.5916487,0.039505729,151.9990809,445703.2303
248,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.534099867,0.25613597,0.760784314,678.1247456,0.018569397,151.9990809,421531.412
248.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.527303251,0.253142675,0.741176471,653.533941,0.059919889,151.9990809,550692.5467
248.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.526881933,0.253800629,0.776470588,647.0171012,0.02705166,151.9990809,154325.9123
248.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.527761018,0.249184683,0.760784314,645.46509,0.03781575,151.9990809,167229.2867
248.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.528035365,0.252437968,0.767320261,645.5613706,0.061467533,151.9990809,87388.848
248.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.527525923,0.261382503,0.754248366,639.1330657,0.058254935,151.9990809,105561.8293
248.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.526576918,0.276061622,0.783006536,629.0905193,0.031074621,151.9990809,368015.42
248.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.528653061,0.275476647,0.809150327,633.783591,0.02245905,151.9990809,213444.803
248.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.529939059,0.259755291,0.780392157,636.1186736,0.012322457,151.9990809,443203.1733
248.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.52589059,0.263696178,0.792156863,621.3393541,0.010155912,151.9990809,382189.4807
249,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.514740762,0.294303047,0.79869281,595.4125687,0.008688485,151.9990809,210477.4193
249.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.510216318,0.325437876,0.793464052,587.1682758,0.072884078,146.0880055,272876.81
249.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.507400409,0.334519248,0.865359477,579.7003254,0.085126851,143.5546875,142138.992
249.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.505499533,0.343104589,0.830065359,575.8036599,0.080444692,143.5546875,158823.55
249.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.505056935,0.349616858,0.790849673,575.5232979,0.028701261,143.5546875,100177.792
249.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.503462984,0.35790572,0.784313725,573.0466044,0.038559966,143.5546875,103325.8403
249.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.501600516,0.366366767,0.776470588,570.1960001,0.068291627,143.5546875,121874.5153
249.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.50011831,0.362974366,0.776470588,562.3470555,0.067875574,143.5546875,196299.444
249.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.506652218,0.368670179,0.776470588,575.1678341,0.078861061,143.5546875,674326.7333
249.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.508958327,0.375124293,0.776470588,579.3006449,0.069681238,143.5546875,169628.2397
250,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.509441524,0.381943304,0.841830065,579.9524471,0.045943569,143.5546875,103098.389
250.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.510220347,0.383144043,0.777777778,581.6618959,0.011005818,143.5546875,109857.7747
250.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.507144167,0.363484081,0.776470588,580.9241052,0.027154789,143.5546875,765855.7277
250.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.524708467,0.254596561,0.790849673,642.3934985,0.083603591,143.5546875,1187061.2
250.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.531563221,0.243958675,0.784313725,661.3402783,0.072212521,143.5546875,124445.5613
250.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.530508915,0.257483808,0.784313725,657.8988797,0.06698819,143.5546875,177914.5838
250.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.530978845,0.258331053,0.784313725,661.6689133,0.056264575,143.5546875,193066.4967
250.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.531561262,0.256064131,0.784313725,666.1236481,0.065487703,145.2435662,81805.864
250.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.529400652,0.258341315,0.793464052,658.8750613,0.059727932,151.9990809,149886.94
250.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.521577093,0.277168856,0.796078431,638.4118006,0.028540946,117.4538352,300425.4873
251,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.505411672,0.302266922,1,603.6956233,0.010640408,117.4538352,274186.7507
251.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.501987651,0.2877999,0.91503268,605.6777289,0.006165813,117.4538352,453208.9867
251.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.488956703,0.287900246,0.77254902,596.9298714,0.027820108,115.9218287,353585.0347
251.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.473540144,0.290732759,0.803921569,576.2384409,0.107116167,112.3471467,790199.75
251.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.465579006,0.285098522,0.793464052,563.8664003,0.028746791,112.3471467,542089.8943
251.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.458440947,0.271304278,0.769934641,553.7933153,0.061186501,112.3471467,459825.7307
251.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.453540502,0.276327313,0.80130719,541.8652887,0.110555004,112.3471467,606155.3833
251.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.452116952,0.27232827,0.864052288,536.1367879,0.07046279,112.3471467,314385.462
251.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.453238286,0.285190887,0.871895425,533.2742791,0.016677564,112.3471467,435163.38
251.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.454455418,0.283805419,0.903267974,533.3122471,0.00968721,112.3471467,326798.7847
252,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.457249563,0.277904351,0.930718954,542.0526521,0.049816404,112.3471467,357765.0067
252.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.454606193,0.261462324,0.878431373,541.7863648,0.067030166,112.3471467,580525.3333
252.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.451733748,0.253006979,0.933333333,535.6142576,0.0473809,112.3471467,308722.3673
252.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.449323469,0.25101601,0.867973856,538.6355534,0.024859389,112.3471467,446359.8967
252.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.447513429,0.256481481,0.840522876,539.6214965,0.078604195,112.3471467,278611.7387
252.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.445974811,0.258752965,0.900653595,541.0383585,0.031935281,112.3471467,228638.2383
252.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.44469227,0.267073755,0.946405229,539.9406964,0.037233446,112.3471467,185850.1467
252.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.444517791,0.275614623,0.938562092,541.4998127,0.033580173,112.3471467,84364.872
252.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.444538888,0.275215517,0.989542484,543.9230769,0.047240259,112.3471467,51297.08533
252.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.431995427,0.238131728,1,613.8619352,0.036272626,112.3471467,1070862.156
253,0,3.5,4.5,0,0,0.5,0,1,1,1,1,1,0,0,0.425954899,0.220210728,1,647.7313568,0.01973669,112.3471467,14457.98933
253.1,0,3.5,4.5,0,0,0.5,0,1,1,1,1,1,0,0,0.426380616,0.218295019,1,646.9744729,0.015357504,112.3471467,48210.111
253.2,0,4.5,4.5,0,0,0.5,0,1,1,1,1,1,0,0,0.427407144,0.22191092,1,646.5394892,0.009202282,112.3471467,77963.60767
253.3,0,4.5,5.5,0,0,0.5,0,1,1,1,1,1,0,0,0.428441863,0.222858511,0.963398693,649.0057801,0.056687892,112.3471467,150998.24
253.4,0,4.5,4,0,0,0.5,0,1,1,1,1,1,0,0,0.428708824,0.224006796,0.928104575,649.0796159,0.042640193,112.3471467,124146.0803
253.5,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428640634,0.223129903,0.883660131,648.4769603,0.057151474,112.3471467,121320.9397
253.6,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428493852,0.222078544,0.992156863,647.9520166,0.069422868,112.3471467,148070.7347
253.7,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428403004,0.225613483,1,648.2031257,0.069872774,112.3471467,73145.039
253.8,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428466771,0.224921319,1,648.003878,0.043770674,112.3471467,56776.407
253.9,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428771648,0.224067232,1,648.3741739,0.102452956,112.3471467,23977.11533
254,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428916372,0.225454981,1,648.9764852,0.06476535,112.3471467,16446.57187
254.1,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428880303,0.226658,1,648.7941378,0.068202738,112.3471467,15185.45333
254.2,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.428984419,0.22594189,1,649.3697214,0.052705319,112.3471467,15701.86467
254.3,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.429178061,0.224441252,1,649.2336965,0.025990943,112.3471467,28952.929
254.4,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.429639874,0.223149288,1,650.3162572,0.015028335,112.3471467,23092.122
254.5,0,4.5,4,0,1,0.5,0,1,1,1,1,1,0,0,0.429990663,0.223820927,1,651.0282952,0.038251643,112.3471467,32621.86133
254.6,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430025525,0.223429803,1,651.7132496,0.030533485,112.3471467,25461.09133
254.7,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430054091,0.22198618,1,652.4784893,0.01717364,112.3471467,20055.03543
254.8,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430002424,0.224139071,1,653.0326276,0.008514995,112.3471467,24821.983
254.9,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430095669,0.222158365,1,653.0485323,0.057866063,112.3471467,17568.962
255,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430001279,0.222230204,1,652.7937129,0.046034306,112.3471467,13508.14983
255.1,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.429978115,0.222715973,0.997385621,652.6112011,0.044022387,112.3471467,16024.066
255.2,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.429908731,0.223029557,1,652.4962606,0.048399427,112.3471467,10344.16277
255.3,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.429878685,0.220363529,1,652.4905684,0.015806173,112.3471467,14578.35167
255.4,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430045939,0.219971264,1,653.5718396,0.070128889,112.3471467,16861.05787
255.5,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430003005,0.222532385,1,654.3825273,0.058536392,112.3471467,18241.33833
255.6,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430297136,0.222601943,1,654.8078319,0.040418191,112.3471467,28049.53533
255.7,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430396012,0.223044381,1,654.7983711,0.041096049,112.3471467,18908.66947
255.8,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.43087239,0.221938287,1,656.5397086,0.043954085,109.5384681,25311.323
255.9,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430728564,0.220607553,1,656.5417929,0.042376179,107.6660156,14757.00733
256,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430640662,0.221023764,1,656.519147,0.025830476,107.6660156,11296.66167
256.1,0,4.5,4,0,1,0,0,1,1,1,1,1,0,0,0.430482853,0.222255291,1,656.0959451,0.017607668,107.6660156,9659.185533
256.2,0,4.5,3,0,1,0,0,1,1,1,1,1,0,0,0.447370055,0.297371602,0.99869281,601.3344164,0.010731874,107.6660156,1252106.739
256.3,0,3,6,0,0,0,0,0,1,1,1,1,0,0,0.444478121,0.285132731,0.99869281,586.5420739,0.024818208,107.6660156,1075962.933
256.4,0,3,6,0,0,0,0,0,1,1,1,1,0,0,0.450085152,0.258553412,0.99869281,581.3596883,0.045902392,107.6660156,1135778.506
256.5,0,3,6,0,0,0,0,0,1,1,1,1,0,0,0.474649194,0.275862069,0.933333333,597.2587155,0.041717719,107.6660156,1127086.81
256.6,0,3,6,0,0,0,0,0,1,1,1,1,0,0,0.497368105,0.342279009,0.988235294,618.3578192,0.02681452,107.6660156,1187559.7
256.7,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.493902479,0.350970398,0.981699346,617.5935935,0.01452733,107.6660156,340029.5317
256.8,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.495585199,0.354501916,1,615.111865,0.104822805,107.6660156,513334.0667
256.9,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.494229835,0.358089309,1,611.5766147,0.047798319,107.6660156,405742.33
257,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.501665584,0.341852536,1,636.2847521,0.070105426,107.6660156,421260.2697
257.1,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.505270404,0.327530332,0.997385621,647.6805117,0.05798906,107.6660156,345312.4733
257.2,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.508769443,0.327889527,0.883660131,653.7606654,0.022373966,107.6660156,269518.9273
257.3,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.516876004,0.306666211,0.840522876,674.0278672,0.017370496,107.6660156,668385.1667
257.4,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.530549541,0.292236818,0.840522876,704.2475306,0.112336944,107.6660156,727843.674
257.5,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.533382814,0.266030378,0.88496732,699.4932598,0.105229607,107.6660156,576265.654
257.6,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.530365693,0.262189838,0.983006536,691.5700105,0.071168668,107.6660156,620772.8033
257.7,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.531257571,0.266660965,1,686.3146762,0.044700006,107.6660156,361821.41
257.8,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.52155891,0.289058794,0.99869281,650.0155765,0.032363321,107.6660156,576682.3
257.9,0,3,7.5,0,0,0,0,0,1,1,1,1,0,0,0.503307571,0.302012635,0.996078431,630.62034,0.029092017,107.6660156,371601.4443
258,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.486173788,0.270193623,1,624.6381477,0.032924911,107.6660156,555052.3417
258.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.487898632,0.297841407,0.980392157,638.0256436,0.047916073,107.6660156,1154083.2
258.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.485744019,0.261988004,0.890196078,645.164735,0.047302442,107.6660156,707105.4437
258.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.482180442,0.262409916,0.938562092,654.4946502,0.078495159,110.0065812,941849.1
258.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.488800486,0.248841452,0.903267974,674.519899,0.063727572,112.3471467,838481.1307
258.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.481830723,0.261133917,0.91503268,685.9958926,0.030632435,112.3471467,1233703.46
258.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.490367008,0.289558247,0.864052288,662.7099477,0.04369351,112.3471467,1397421.5
258.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.501180415,0.28682152,0.871895425,634.2014834,0.047948984,112.3471467,926952.0353
258.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.507413037,0.2783867,0.792156863,661.0320917,0.038108609,112.3471467,764974.0333
258.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.507054996,0.276285121,0.783006536,670.6510471,0.052519436,112.3471467,530175.7223
259,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.488290726,0.272068281,0.845751634,624.1473912,0.096781503,112.3471467,791933.8413
259.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.498127413,0.302053685,0.792156863,670.9083909,0.036885062,112.3471467,1245222.967
259.2,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.528583798,0.253248723,0.767320261,697.2801876,0.009564068,112.3471467,935305.8373
259.3,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.555468459,0.215860473,0.788235294,753.6557841,0.03644345,112.3471467,1188073.033
259.4,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.554048026,0.204991106,0.785620915,745.5552697,0.072661104,112.3471467,811767.274
259.5,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.55105817,0.195000912,0.887581699,731.7323342,0.072552692,112.3471467,699410.287
259.6,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.546650966,0.205871419,0.869281046,713.825227,0.031671377,112.3471467,1046802.233
259.7,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.54399335,0.228136973,0.844444444,701.7859147,0.016293366,112.3471467,567413.7113
259.8,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.543363317,0.246518655,0.883660131,693.9910909,0.003509539,112.3471467,385610.6733
259.9,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.542868041,0.248132184,0.832679739,692.3753112,0.003355693,112.3471467,141209.9077
260,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.541658537,0.253671775,0.835294118,687.7488166,0.00486082,112.3471467,107709.6673
260.1,0,3,9,0,0,0,0,0,1,1,1,1,0,0,0.540156713,0.250705847,0.88627451,685.5524344,0.004958007,112.3471467,85115.955
260.2,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.539619143,0.251726419,0.905882353,684.3479206,0.004504998,112.3471467,40795.00633
260.3,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.539009005,0.256492885,0.925490196,683.9284412,0.004229917,112.3471467,64250.56267
260.4,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.538769421,0.252615855,0.912418301,683.5934914,0.006785838,112.3471467,52116.5675
260.5,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.538773074,0.249540458,0.939869281,684.3744088,0.043809342,112.3471467,45739.24633
260.6,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.539417614,0.25165572,0.91372549,685.351939,0.069677241,112.3471467,111914.51
260.7,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.539820879,0.247497035,0.921568627,686.5900434,0.082472218,112.3471467,70494.99733
260.8,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.543329277,0.248741106,0.898039216,698.3086483,0.07860577,112.3471467,186466.6767
260.9,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.545104783,0.253739053,0.881045752,704.6968013,0.034720966,112.3471467,85283.824
261,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.546013832,0.254733397,0.847058824,706.6444389,0.060907329,112.3471467,54873.32833
261.1,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.546377504,0.249562124,0.865359477,707.3457819,0.051764136,112.3471467,31326.57367
261.2,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.546334333,0.247688606,0.920261438,707.2066581,0.069505876,112.3471467,17932.007
261.3,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.546183303,0.247018108,0.88496732,707.0030109,0.010505429,112.3471467,19840.99333
261.4,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.545864779,0.244041918,0.907189542,707.0941827,0.003079463,112.3471467,15310.59667
261.5,0,2.5,7.5,0,0,0,0,0,1,1,1,1,0,0,0.480399799,0.221655492,0.958169935,650.6391742,0.00336893,112.3471467,1222148.728
261.6,0,3,7.5,0,1,1,0,0,1,1,2,1,1,1,0.447815824,0.211997126,0.94379085,620.7850879,0.034977759,112.3471467,17017.66867
261.7,0,3,7.5,0,1,1,0,0,1,1,2,1,1,1,0.447772479,0.214134054,0.959477124,620.2122831,0.036010897,112.3471467,11469.9658
261.8,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.447743645,0.216145548,0.945098039,619.8368751,0.02985712,112.3471467,18091.51033
261.9,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.447648226,0.216835431,0.938562092,619.4774326,0.013765077,112.3471467,12011.13487
262,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.447847283,0.21618888,0.837908497,619.3900946,0.006623836,112.3471467,24412.65467
262.1,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.447684881,0.213389436,0.909803922,618.4894522,0.004352086,112.3471467,53526.34633
262.2,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.446200023,0.21520936,0.879738562,614.8657881,0.003285581,112.3471467,88065.36133
262.3,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.442320172,0.216396415,0.951633987,606.9682661,0.017511696,112.3471467,161413.48
262.4,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.439930361,0.219738643,0.952941176,601.1167204,0.047459894,112.3471467,117684.9077
262.5,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.438602342,0.217641626,0.960784314,595.6537389,0.041157315,112.3471467,115016.535
262.6,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.437156693,0.229417533,0.966013072,591.4702961,0.031455269,112.3471467,230848.53
262.7,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.436023008,0.223988551,0.968627451,587.5376622,0.01560586,112.3471467,146371.8487
262.8,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.435683444,0.223024995,0.950326797,588.0194609,0.059811171,112.3471467,215687.5433
262.9,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.435992618,0.221629265,0.91372549,589.1701892,0.072596907,112.3471467,130511.5557
263,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.435883891,0.227314815,0.898039216,589.2816807,0.018655841,114.3898221,145475.0153
263.1,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.43507471,0.227902071,0.966013072,586.3338424,0.036025823,117.4538352,262459.8267
263.2,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.434036699,0.229851989,0.896732026,585.010413,0.060369647,117.4538352,187373.6683
263.3,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.433105358,0.227830232,0.920261438,584.9998343,0.024063836,117.4538352,289804.6467
263.4,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.432298909,0.223736544,0.952941176,585.195248,0.029211233,117.4538352,188500.955
263.5,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.430907493,0.227732166,0.922875817,584.7279318,0.101747847,117.4538352,171184.3757
263.6,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.428588287,0.235860244,0.88627451,580.5843814,0.053364601,120.8096591,222415.0533
263.7,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.426121401,0.235706304,0.960784314,575.2537734,0.047530083,123.046875,153134.3223
263.8,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.424787577,0.239762361,0.945098039,574.3346779,0.052294549,123.046875,208614.9867
263.9,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.425229447,0.240950556,0.879738562,573.0149955,0.066223792,123.046875,145762.4397
264,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.42736882,0.243154762,0.789542484,573.6865371,0.023072269,123.046875,163542.798
264.1,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.430251618,0.234831691,0.867973856,578.1036601,0.033656869,123.046875,181466.53
264.2,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.431364272,0.232033388,0.862745098,579.4278373,0.041097917,123.046875,70480.09567
264.3,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.430713262,0.232433634,0.844444444,580.5387196,0.058762542,123.046875,56751.91067
264.4,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.430223893,0.233182813,0.873202614,581.453168,0.044184943,123.046875,25987.88733
264.5,0,3,7.5,0,1,1.5,0,0,1,1,2,1,1,1,0.430309738,0.23211435,0.932026144,582.989529,0.023749139,123.046875,19578.487
